CID	Gene	PIP	Posterior_Effect	Posterior_SD	FDR_SIG05
C100001563	CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II	8.09774136634189e-10	-9.02808451088756e-12	7.58936246681517e-07	FALSE
C100002990	ICAM1_P05362_OID20411_v1_Cardiometabolic	8.07985234274611e-10	1.63523975286663e-11	1.028614119356e-06	FALSE
C100001870	MCAM_P43121_OID20343_v1_Cardiometabolic	8.04487920724739e-10	-1.19269051947665e-11	2.22731378108146e-06	FALSE
C100002990	FSTL3_O95633_OID20782_v1_Inflammation	8.0298123705802e-10	1.68883219662674e-10	7.17846061589973e-06	FALSE
C100002990	CFD_P00746_OID30738_v1_Inflammation_II	7.74427855176896e-10	5.23426181943422e-11	2.35459742618353e-06	FALSE
C100009122	MUC16_Q8WXI7_OID21378_v1_Oncology	7.71719910197532e-10	-1.4944460830188e-10	6.38382919612042e-06	FALSE
C100001563	ADGRE1_Q14246_OID31483_v1_Oncology_II	7.58495821706617e-10	1.36885976805059e-11	1.00890345345151e-06	FALSE
C100001563	PTPRS_Q13332_OID20306_v1_Cardiometabolic	7.52508833024024e-10	2.96033654885813e-12	9.39582255840973e-07	FALSE
C1526	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	7.425620118795e-10	4.83721946434334e-11	3.69099362478693e-06	FALSE
C100001563	IFI30_P13284_OID31505_v1_Oncology_II	7.3924288912508e-10	9.10107946470076e-12	9.55382460390494e-07	FALSE
C100001563	BSG_P35613_OID20626_v1_Inflammation	7.3190487004382e-10	-6.0939470889595e-11	3.33021667895634e-06	FALSE
C100021726	FST_P19883_OID20770_v1_Inflammation	7.30104643409391e-10	7.76159444555682e-11	3.75294601816209e-06	FALSE
C100001563	LDLR_P01130_OID20240_v1_Cardiometabolic	7.06628644486784e-10	-2.751166203792e-10	1.63360338876939e-05	FALSE
C100001563	ICAM4_Q14773_OID20578_v1_Inflammation	7.04559743880395e-10	-3.28747679904928e-14	2.22955631613361e-06	FALSE
C1526	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	7.04465041856395e-10	1.45180610428746e-13	4.17156070327557e-06	FALSE
C100008989	ANGPTL4_Q9BY76_OID20703_v1_Inflammation	6.77167100171516e-10	-7.50600400432747e-11	3.08674849729215e-06	FALSE
C1526	C2CD2L_O14523_OID20864_v1_Neurology	6.75465683386278e-10	9.33282159743315e-11	9.50953238451478e-06	FALSE
C100002990	SUGP1_Q8IWZ8_OID31524_v1_Oncology_II	6.73868183476145e-10	-4.02700125182616e-11	2.22494442620645e-06	FALSE
C1111	FCN1_O00602_OID30690_v1_Inflammation_II	6.73110234217233e-10	-1.92214573167575e-11	9.88370218044786e-07	FALSE
C100009122	ICAM3_P32942_OID20277_v1_Cardiometabolic	6.7033734119093e-10	1.8813367199446e-12	1.24950026208466e-06	FALSE
C100020219	COMT_P21964_OID20086_v1_Cardiometabolic	6.66555921569056e-10	3.554047549877e-11	1.56904543449664e-06	FALSE
C100009122	COMP_P49747_OID20405_v1_Cardiometabolic	6.6646499430334e-10	-4.52741001714744e-11	2.3142774541677e-06	FALSE
C1526	NECTIN1_Q15223_OID30545_v1_Inflammation_II	6.65139388011937e-10	-6.19725978530444e-11	1.1029085119886e-05	FALSE
C100001563	YJU2_Q9BW85_OID31404_v1_Oncology_II	6.50761444731529e-10	-1.80192854685411e-10	1.05813421327276e-05	FALSE
C100001563	GIPC3_Q8TF64_OID31507_v1_Oncology_II	6.5038185947941e-10	-1.75236146523671e-11	1.49018003681826e-06	FALSE
C1111	ENG_P17813_OID20287_v1_Cardiometabolic	6.48965214899988e-10	-4.84350580097481e-11	2.39414108122414e-06	FALSE
C100001563	HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II	6.46971476392366e-10	3.09611138814585e-10	1.98469197878624e-05	FALSE
C100002990	C3_P01024_OID30776_v1_Inflammation_II	6.37273345205358e-10	-1.16878774379907e-10	5.66118267876916e-06	FALSE
C100001563	MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II	6.35040575680534e-10	-7.80130288211064e-11	5.33009037813058e-06	FALSE
C1224	APRT_P07741_OID20927_v1_Neurology	6.35021479844511e-10	-8.51852030243846e-11	4.5823319786823e-06	FALSE
C100002990	ACP5_P13686_OID20314_v1_Cardiometabolic	6.32831564928438e-10	-9.46314256673221e-12	9.33782817084671e-07	FALSE
C100001870	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	6.30644092503019e-10	-1.11103337293783e-12	4.62502703633119e-07	FALSE
C100001563	PLIN3_O60664_OID20143_v1_Cardiometabolic	6.27408014430841e-10	-1.20665391953036e-10	7.5664438513961e-06	FALSE
C100003119	CXCL9_Q07325_OID20675_v1_Inflammation	6.21524165467235e-10	3.5663969986843e-10	1.46915214065256e-05	FALSE
C100005351	PGLYRP2_Q96PD5_OID30742_v1_Inflammation_II	6.20889895053267e-10	1.59005196965341e-11	7.29551431084339e-07	FALSE
C100002990	FUT3_FUT5_P21217_Q11128_OID21013_v1_Neurology	6.15564710315653e-10	6.00417334207771e-12	6.35226930185446e-07	FALSE
C100001563	NRTN_Q99748_OID20465_v1_Inflammation	6.13385342518313e-10	1.17141883058502e-10	8.85213316159094e-06	FALSE
C100009122	ICAM1_P05362_OID20411_v1_Cardiometabolic	6.13134210070143e-10	2.32214535999899e-12	7.36890224203883e-07	FALSE
C100009122	ADGRE2_Q9UHX3_OID20755_v1_Inflammation	6.04857275376958e-10	2.22916152749856e-11	1.48757285349022e-06	FALSE
C100009122	IFI30_P13284_OID31505_v1_Oncology_II	5.95362648070363e-10	-2.15631538754788e-11	1.18420955139663e-06	FALSE
C100009122	CC2D1A_Q6P1N0_OID20958_v1_Neurology	5.9428406640194e-10	-1.19395907370812e-10	5.80425267901287e-06	FALSE
C100004541	AOC1_P19801_OID20452_v1_Inflammation	5.91163118457416e-10	2.45013782741602e-10	1.01355391095093e-05	FALSE
C100001563	BST2_Q10589_OID21029_v1_Neurology	5.90498649977178e-10	-8.81615813612285e-12	2.22099535222321e-06	FALSE
C100009220	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	5.90010595935553e-10	1.42337575671281e-10	6.74668982070467e-06	FALSE
C1111	HMCN2_Q8NDA2_OID30592_v1_Inflammation_II	5.89891802071918e-10	1.53107466694555e-12	4.23480748774675e-07	FALSE
C100009220	TREH_O43280_OID30388_v1_Cardiometabolic_II	5.89704618469966e-10	-8.61699660654276e-12	6.06374719637234e-07	FALSE
C1111	PKN3_Q6P5Z2_OID31311_v1_Oncology_II	5.89690740682158e-10	6.76553754730535e-11	3.60599831404277e-06	FALSE
C100001870	SIAE_Q9HAT2_OID21503_v1_Oncology	5.8227478394457e-10	8.32951226805288e-12	1.29185536417093e-06	FALSE
C100009122	ACP5_P13686_OID20314_v1_Cardiometabolic	5.6473858922601e-10	5.26777344102706e-12	8.17884065229716e-07	FALSE
C100002990	NRTN_Q99748_OID20465_v1_Inflammation	5.58748269874343e-10	2.20256629034797e-10	1.18368417899307e-05	FALSE
C100009220	APOA4_P06727_OID30733_v1_Inflammation_II	5.57173640558517e-10	8.1130509633645e-11	4.2189828394532e-06	FALSE
C100001563	FSTL3_O95633_OID20782_v1_Inflammation	5.55530843548979e-10	-1.96366320175051e-11	3.36585005579861e-06	FALSE
C100001563	TNFSF14_O43557_OID20953_v1_Neurology	5.5469273618769e-10	-1.77144842317554e-12	8.51641390053475e-07	FALSE
C100001563	ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II	5.5349891336931e-10	6.77515364709316e-13	7.25535392986644e-07	FALSE
C100002990	MRI1_Q9BV20_OID30891_v1_Neurology_II	5.4131921167766e-10	-1.29244806009453e-11	1.01952543730504e-06	FALSE
C100001563	FARSA_Q9Y285_OID30887_v1_Neurology_II	5.40373523705284e-10	3.67660442069102e-11	7.89592449672625e-06	FALSE
C100002990	COMP_P49747_OID20405_v1_Cardiometabolic	5.38854960652202e-10	-2.92357967052279e-11	1.88255475981626e-06	FALSE
C100008977	HSD17B14_Q9BPX1_OID31098_v1_Neurology_II	5.36871658241012e-10	-2.03820472236651e-11	9.4887534232125e-07	FALSE
C444	AGRP_O00253_OID20658_v1_Inflammation	5.36084177049645e-10	-1.67378863505963e-10	7.78903319375077e-06	FALSE
C100001870	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	5.35578137395021e-10	1.55652443688937e-11	1.36599570551881e-06	FALSE
C100009122	ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II	5.26171550774279e-10	1.93578922878236e-11	1.10012051215579e-06	FALSE
C100001870	APOA4_P06727_OID30733_v1_Inflammation_II	5.26058197003465e-10	3.54414595705265e-11	2.55584679803253e-06	FALSE
C1111	FCN2_Q15485_OID20382_v1_Cardiometabolic	5.19302933987831e-10	1.09800649894973e-11	6.68103403581224e-07	FALSE
C100021726	ESM1_Q9NQ30_OID20758_v1_Inflammation	5.1647652821174e-10	-1.99569900754666e-11	1.65169417797108e-06	FALSE
C100002990	CCL25_O15444_OID20674_v1_Inflammation	5.11756970134059e-10	6.54134993206013e-12	5.36510518963428e-07	FALSE
C100002990	LRG1_P02750_OID30751_v1_Inflammation_II	5.09601805198656e-10	5.12028902483317e-12	6.08261126552528e-07	FALSE
C100009122	LMNB2_Q03252_OID31109_v1_Neurology_II	5.04218444774551e-10	-2.556848699645e-10	1.46473243747633e-05	FALSE
C1111	LCN15_Q6UWW0_OID31032_v1_Neurology_II	5.03009855989944e-10	1.27178169759406e-11	8.7250970124813e-07	FALSE
C100001563	C3_P01024_OID30776_v1_Inflammation_II	4.95429586244711e-10	1.98271078302028e-11	2.95492754260503e-06	FALSE
C100002990	NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic	4.93971308301866e-10	-9.9471178998653e-13	1.85146840595655e-06	FALSE
C1111	DNM1_Q05193_OID31458_v1_Oncology_II	4.90546492315502e-10	2.43271480034085e-11	1.59221786435212e-06	FALSE
C100008977	CD33_P20138_OID21472_v1_Oncology	4.84902895614425e-10	1.48105285072137e-11	7.20343000181975e-07	FALSE
C100009220	MCAM_P43121_OID20343_v1_Cardiometabolic	4.8014214826253e-10	-2.31207014592359e-11	2.23420872544403e-06	FALSE
C100005371	TP53I3_Q53FA7_OID30632_v1_Inflammation_II	4.80130935009981e-10	-3.22335121171977e-11	1.62791747543255e-06	FALSE
C100002990	THOP1_P52888_OID20194_v1_Cardiometabolic	4.79636108607906e-10	2.88271792539e-11	1.88338966993312e-06	FALSE
C100009122	ICAM4_Q14773_OID20578_v1_Inflammation	4.73520223032153e-10	3.40368101996354e-11	2.40336206329327e-06	FALSE
C1111	OBP2B_Q9NPH6_OID20980_v1_Neurology	4.67560101746756e-10	-4.16602386431751e-12	5.1797909263842e-07	FALSE
C100009122	FCER2_P06734_OID21133_v1_Neurology	4.67451299890342e-10	1.56353699771202e-11	1.01594119228468e-06	FALSE
C100001870	ACRV1_P26436_OID30513_v1_Inflammation_II	4.67133109971485e-10	-8.07083339126352e-11	6.20046267109297e-06	FALSE
C100002990	MCEMP1_Q8IX19_OID30501_v1_Inflammation_II	4.65898319923497e-10	-2.29020351285826e-12	9.89496797096712e-07	FALSE
C100002990	AZU1_P20160_OID20309_v1_Cardiometabolic	4.55331772286627e-10	1.60277802907848e-11	1.34224907416647e-06	FALSE
C100009220	CRTAM_O95727_OID20914_v1_Neurology	4.51948922730594e-10	2.26912490607862e-12	7.25147428986713e-07	FALSE
C100001563	MYO9B_Q13459_OID20451_v1_Inflammation	4.51696013925584e-10	4.16533140189432e-11	7.06732183018284e-06	FALSE
C100009220	TMEM25_Q86YD3_OID31015_v1_Neurology_II	4.47753722987443e-10	-1.25795242802521e-11	9.63906793257734e-07	FALSE
C100009122	IL12RB1_P42701_OID20486_v1_Inflammation	4.47284764781841e-10	-1.1731103204439e-11	9.33664349829507e-07	FALSE
C100009122	CD70_P32970_OID20599_v1_Inflammation	4.41953140750684e-10	-2.07884798881843e-12	3.26019372128603e-07	FALSE
C100002990	FARSA_Q9Y285_OID30887_v1_Neurology_II	4.41111147608808e-10	1.52981827428572e-10	1.01725703260732e-05	FALSE
C100009122	CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II	4.37973990408125e-10	-7.59336725808555e-12	6.23355095198961e-07	FALSE
C100009122	CAPS_Q13938_OID31126_v1_Neurology_II	4.36258140723567e-10	1.58260206740698e-11	1.85944272649619e-06	FALSE
C100001870	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	4.30345092894413e-10	-5.87064821787956e-12	1.21946449302962e-06	FALSE
C100002990	CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II	4.30229740722154e-10	-6.42730835405286e-12	6.0015808149824e-07	FALSE
C1111	RABEPK_Q7Z6M1_OID21163_v1_Oncology	4.20755208452306e-10	-7.83085269449817e-12	2.10414909247913e-06	FALSE
C100009220	SIAE_Q9HAT2_OID21503_v1_Oncology	4.19928647410472e-10	2.1010363178895e-11	1.59410589863104e-06	FALSE
C100009122	PTPRS_Q13332_OID20306_v1_Cardiometabolic	4.19424828201898e-10	8.71918840889302e-12	8.16144955980517e-07	FALSE
C100002990	IL12RB1_P42701_OID20486_v1_Inflammation	4.193888569759e-10	-8.38468818897467e-12	8.48588641495189e-07	FALSE
C100002990	RTBDN_Q9BSG5_OID21343_v1_Oncology	4.19232537574032e-10	2.49418445509613e-11	1.8282280318041e-06	FALSE
C1111	MAMDC4_Q6UXC1_OID31342_v1_Oncology_II	4.18469925378417e-10	1.15477224405529e-11	1.1014074089363e-06	FALSE
C100002990	CAPS_Q13938_OID31126_v1_Neurology_II	4.18133527801956e-10	-1.08842402043561e-12	1.68901549535552e-06	FALSE
C100001870	CLMP_Q9H6B4_OID21419_v1_Oncology	4.13185596848109e-10	-4.31394113525429e-12	7.79726116188087e-07	FALSE
C1111	TRAF2_Q12933_OID20507_v1_Inflammation	4.08874267776582e-10	1.17182334395528e-10	7.55569739723038e-06	FALSE
C100002990	PTPRS_Q13332_OID20306_v1_Cardiometabolic	4.06395250784897e-10	-6.26162464294046e-12	7.64859538001402e-07	FALSE
C100002990	CC2D1A_Q6P1N0_OID20958_v1_Neurology	4.06263911401084e-10	6.69703863903133e-11	4.23628381613324e-06	FALSE
C1111	ENTPD2_Q9Y5L3_OID21260_v1_Oncology	3.99427158015442e-10	-3.66347516514317e-12	4.79068594479295e-07	FALSE
C100005351	ANGPTL4_Q9BY76_OID20703_v1_Inflammation	3.89214327434217e-10	-3.98957726559326e-11	2.18716696476454e-06	FALSE
C100021726	SELENOP_P49908_OID30745_v1_Inflammation_II	3.88063359224589e-10	-1.13815441873249e-11	3.55764469123184e-06	FALSE
C100009122	GDF15_Q99988_OID20251_v1_Cardiometabolic	3.83684084503955e-10	8.32148118851508e-12	8.11967251090139e-07	FALSE
C100002990	INSR_P06213_OID30566_v1_Inflammation_II	3.82179621283285e-10	9.12127690901921e-11	6.32160429832445e-06	FALSE
C100002990	FCER2_P06734_OID21133_v1_Neurology	3.81800813187283e-10	9.22438253174007e-12	8.12803587635394e-07	FALSE
C100009220	HMBS_P08397_OID21385_v1_Oncology	3.78189257688177e-10	-1.47878051061795e-11	1.75558868343157e-06	FALSE
C100002990	MUC16_Q8WXI7_OID21378_v1_Oncology	3.7116831830275e-10	-4.38883751940345e-11	3.33715508325396e-06	FALSE
C100009220	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	3.71023878287247e-10	-3.7747817716612e-12	4.52673767755317e-07	FALSE
C100009122	LONP1_P36776_OID30219_v1_Cardiometabolic_II	3.70824593254326e-10	1.16269541564881e-11	1.65531999789788e-06	FALSE
C1111	DPP7_Q9UHL4_OID20142_v1_Cardiometabolic	3.69449693060631e-10	-3.83425937120896e-14	4.94035933424343e-07	FALSE
C100020219	SCARF2_Q96GP6_OID21048_v1_Neurology	3.66940811069583e-10	1.91811079420828e-11	1.21313183546519e-06	FALSE
C100001870	PHLDB1_Q86UU1_OID31467_v1_Oncology_II	3.61577767726828e-10	-9.47582911310632e-11	7.43234707402189e-06	FALSE
C100002990	ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II	3.57293972186312e-10	-8.28825202674255e-12	7.39405450680756e-07	FALSE
C100002990	IFI30_P13284_OID31505_v1_Oncology_II	3.56572771309516e-10	-4.04693019047742e-12	6.59275186914509e-07	FALSE
C100001870	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	3.55312335109659e-10	-4.24302498917645e-11	3.71656557769472e-06	FALSE
C1111	EGFL7_Q9UHF1_OID21252_v1_Oncology	3.52089801758382e-10	-1.22276178573046e-11	1.24602205269632e-06	FALSE
C100021726	OXCT1_P55809_OID30227_v1_Cardiometabolic_II	3.50605100507551e-10	-9.06147350037826e-11	1.15418442168016e-05	FALSE
C100021726	CCL28_Q9NRJ3_OID20569_v1_Inflammation	3.4906677548463e-10	-7.61783587730908e-11	7.20941136569342e-06	FALSE
C100002990	ICAM4_Q14773_OID20578_v1_Inflammation	3.49037687641385e-10	-3.27443332667684e-12	1.6427225584983e-06	FALSE
C100020219	PIK3IP1_Q96FE7_OID21094_v1_Neurology	3.47574524717231e-10	1.74184721909956e-11	1.2765733130234e-06	FALSE
C1224	CDH15_P55291_OID21005_v1_Neurology	3.47314510484864e-10	1.73257572195429e-14	4.81153762886303e-07	FALSE
C100009122	ADGRE1_Q14246_OID31483_v1_Oncology_II	3.47092465879939e-10	5.91819612053271e-12	6.731441070396e-07	FALSE
C100002990	LMNB2_Q03252_OID31109_v1_Neurology_II	3.41700667760847e-10	-1.14194206035917e-10	9.90822889929068e-06	FALSE
C100002990	PALM_O75781_OID31515_v1_Oncology_II	3.38161942892157e-10	-1.64854216753573e-11	1.60102224758981e-06	FALSE
C1111	SSNA1_O43805_OID31453_v1_Oncology_II	3.35808603146859e-10	4.52793480259189e-11	5.14358486379008e-06	FALSE
C1111	PAXX_Q9BUH6_OID30591_v1_Inflammation_II	3.3384206510334e-10	-3.09261894023613e-11	2.54927016310327e-06	FALSE
C100002990	BST2_Q10589_OID21029_v1_Neurology	3.33753802372883e-10	-1.68930092281444e-11	1.9173388928946e-06	FALSE
C100002990	ADGRE1_Q14246_OID31483_v1_Oncology_II	3.33645222561074e-10	3.3450799563322e-12	6.24104242919086e-07	FALSE
C100002990	PRTN3_P24158_OID20329_v1_Cardiometabolic	3.33114757999908e-10	-2.25921419051904e-12	5.9532144022265e-07	FALSE
C100009122	RTBDN_Q9BSG5_OID21343_v1_Oncology	3.26216276214097e-10	-1.36617562063587e-11	1.40276393837577e-06	FALSE
C1111	SH3GLB2_Q9NR46_OID31145_v1_Neurology_II	3.25218518781867e-10	9.91779917610401e-12	1.12517302584152e-06	FALSE
C1111	PAEP_P09466_OID20925_v1_Neurology	3.22335824698428e-10	-4.19333630942541e-13	3.36023518336998e-07	FALSE
C100002990	CLEC4G_Q6UXB4_OID20590_v1_Inflammation	3.21899618072052e-10	7.85089852687906e-12	1.12923957757909e-06	FALSE
C100005351	CFD_P00746_OID30738_v1_Inflammation_II	3.21688231608164e-10	3.72650557609554e-11	2.26162470869941e-06	FALSE
C100020219	DGCR6_Q14129_OID30859_v1_Neurology_II	3.2089908508226e-10	0	1.21139431619128e-06	FALSE
C100002990	CD209_Q9NNX6_OID20262_v1_Cardiometabolic	3.19954285288304e-10	7.95701256677144e-13	4.89192086196841e-07	FALSE
C100009122	CFD_P00746_OID30738_v1_Inflammation_II	3.18223447592914e-10	4.95754650018854e-12	9.31081093150893e-07	FALSE
C100001870	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	3.16832671209966e-10	2.77556982434457e-11	2.62443515221588e-06	FALSE
C100002990	TNFSF14_O43557_OID20953_v1_Neurology	3.1643432318873e-10	-6.39882730855563e-12	7.47353692353504e-07	FALSE
C100002990	RETN_Q9HD89_OID20327_v1_Cardiometabolic	3.1624858287671e-10	1.20373198431937e-12	5.90871551108187e-07	FALSE
C1224	MTHFSD_Q2M296_OID31305_v1_Oncology_II	3.15771631065331e-10	5.40355341507098e-12	5.43875983771415e-07	FALSE
C100009122	CLEC4G_Q6UXB4_OID20590_v1_Inflammation	3.14598014306e-10	-8.87135358065487e-12	1.12922456537073e-06	FALSE
C1224	IL17C_Q9P0M4_OID20477_v1_Inflammation	3.11712988754209e-10	1.9460980188013e-11	2.21599831919887e-06	FALSE
C100009122	RNASEH2A_O75792_OID31027_v1_Neurology_II	3.10271031089826e-10	3.39745705056637e-11	3.41845869545249e-06	FALSE
C100009122	HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II	3.09884673477256e-10	1.54949576821381e-10	1.39559812081534e-05	FALSE
C100009220	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	3.07703418300775e-10	-1.27788325129369e-11	1.2669203238595e-06	FALSE
C100009122	CD209_Q9NNX6_OID20262_v1_Cardiometabolic	3.05932834621103e-10	-1.45562464930391e-12	4.72761281707174e-07	FALSE
C100002990	PLIN3_O60664_OID20143_v1_Cardiometabolic	3.04341107870698e-10	-5.84520117480781e-11	5.33544987478475e-06	FALSE
C100009122	LRRC25_Q8N386_OID21333_v1_Oncology	3.03321923134092e-10	3.32076806350737e-12	7.1310944220566e-07	FALSE
C100009122	RETN_Q9HD89_OID20327_v1_Cardiometabolic	3.01444313954846e-10	1.70502736873545e-12	5.69228779993756e-07	FALSE
C100009122	PLIN3_O60664_OID20143_v1_Cardiometabolic	3.01276670278128e-10	6.04401502571755e-11	5.33086229627295e-06	FALSE
C100002990	ARHGAP45_Q92619_OID30653_v1_Inflammation_II	2.99319014018806e-10	-3.93423887152362e-11	4.22396870869727e-06	FALSE
C1111	NPDC1_Q9NQX5_OID20205_v1_Cardiometabolic	2.97869284793251e-10	2.01820314029411e-11	1.99547684775289e-06	FALSE
C100009220	CDON_Q4KMG0_OID20754_v1_Inflammation	2.97601387977409e-10	6.95379910694125e-12	1.29711515510189e-06	FALSE
C100020219	TCN2_P20062_OID20341_v1_Cardiometabolic	2.96584867776062e-10	-1.54688071260847e-12	3.06241777129809e-07	FALSE
C100002990	LDLR_P01130_OID20240_v1_Cardiometabolic	2.96055291393316e-10	8.54501014525318e-11	9.78470145546993e-06	FALSE
C100008977	CEACAM16_Q2WEN9_OID31495_v1_Oncology_II	2.93586488453457e-10	-1.72490819482155e-11	1.10064635875315e-06	FALSE
C1111	ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II	2.92561974646333e-10	-2.13680732529991e-11	1.94878942481164e-06	FALSE
C1111	AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II	2.90492851995339e-10	1.97245909214159e-12	9.86792111707979e-07	FALSE
C100002990	HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II	2.90006685332855e-10	-1.17730885101864e-10	1.27688797142226e-05	FALSE
C100001870	NECTIN1_Q15223_OID30545_v1_Inflammation_II	2.8111613037396e-10	6.14896825486647e-11	7.89004067251099e-06	FALSE
C100002990	GIPC3_Q8TF64_OID31507_v1_Oncology_II	2.80768519544949e-10	-1.26276097899259e-12	8.96926067491731e-07	FALSE
C100009122	FSTL3_O95633_OID20782_v1_Inflammation	2.77292855344058e-10	1.73853420968224e-11	2.52999183628096e-06	FALSE
C100009122	MYO9B_Q13459_OID20451_v1_Inflammation	2.73620681667808e-10	6.82401378617573e-11	6.70092440501441e-06	FALSE
C100009122	BST2_Q10589_OID21029_v1_Neurology	2.72742051166119e-10	2.75293292429519e-12	1.49430163384078e-06	FALSE
C100009122	TNFSF14_O43557_OID20953_v1_Neurology	2.6282609422168e-10	1.98147528563598e-12	5.98346866156203e-07	FALSE
C1111	STXBP1_P61764_OID31054_v1_Neurology_II	2.61449417671145e-10	-6.40673252924984e-11	7.1231384413881e-06	FALSE
C100009122	PALM_O75781_OID31515_v1_Oncology_II	2.58359666993613e-10	-3.25022451157329e-12	1.15435366622031e-06	FALSE
C100009122	C3_P01024_OID30776_v1_Inflammation_II	2.57843968398674e-10	-1.85954993901445e-11	2.3426331299339e-06	FALSE
C1111	ABL1_P00519_OID21280_v1_Oncology	2.5558366534284e-10	-8.60054001444576e-11	8.37399524743598e-06	FALSE
C100002990	BSG_P35613_OID20626_v1_Inflammation	2.50926723843747e-10	-8.00329556128291e-12	1.55013048320352e-06	FALSE
C1111	ANGPTL2_Q9UKU9_OID20726_v1_Inflammation	2.48674747460598e-10	4.10598303430929e-11	4.91614819625557e-06	FALSE
C100002990	MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II	2.47772580230787e-10	-8.98486172937116e-12	2.81293101203867e-06	FALSE
C100009122	LDLR_P01130_OID20240_v1_Cardiometabolic	2.43718600856369e-10	3.08234070561604e-11	7.65814307647098e-06	FALSE
C100008989	MCEMP1_Q8IX19_OID30501_v1_Inflammation_II	2.41352049457078e-10	-2.17693558888092e-11	1.56712958233607e-06	FALSE
C100001870	C2CD2L_O14523_OID20864_v1_Neurology	2.39729347484285e-10	1.67579110219257e-11	5.34566093658483e-06	FALSE
C100009122	ARHGAP45_Q92619_OID30653_v1_Inflammation_II	2.38133845975597e-10	-1.21184018210303e-11	3.20112479990043e-06	FALSE
C100009122	NRTN_Q99748_OID20465_v1_Inflammation	2.34124386544465e-10	-3.86004160989184e-12	4.63610126079436e-06	FALSE
C100009220	VSIG2_Q96IQ7_OID31371_v1_Oncology_II	2.33950414596507e-10	5.35430100290693e-12	1.06814796375203e-06	FALSE
C444	CDH5_P33151_OID20243_v1_Cardiometabolic	2.33791208614775e-10	2.86030420898477e-11	2.11089575542175e-06	FALSE
C1111	ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II	2.31087926572116e-10	3.282658921584e-12	1.64566113033688e-06	FALSE
C100008989	LONP1_P36776_OID30219_v1_Cardiometabolic_II	2.29713803534537e-10	-3.85006817902809e-11	2.8156785227628e-06	FALSE
C100002990	DNAJB1_P25685_OID21363_v1_Oncology	2.28622232256726e-10	-3.73946011777824e-11	6.65275069019316e-06	FALSE
C100021726	LIFR_P42702_OID20606_v1_Inflammation	2.28443708394366e-10	-4.68302227951178e-12	1.08104966601292e-06	FALSE
C100008989	CAPS_Q13938_OID31126_v1_Neurology_II	2.26795471292007e-10	3.71758194066578e-11	2.7552234999284e-06	FALSE
C100020219	UPB1_Q9UBR1_OID30352_v1_Cardiometabolic_II	2.26542451464695e-10	-4.88054941803941e-11	3.9950328259302e-06	FALSE
C100009122	BSG_P35613_OID20626_v1_Inflammation	2.26325291841079e-10	-3.28906728821523e-12	1.37967627025135e-06	FALSE
C1111	UBAC1_Q9BSL1_OID21336_v1_Oncology	2.2415136413656e-10	7.78612213982192e-12	2.13346804230183e-06	FALSE
C100002990	YJU2_Q9BW85_OID31404_v1_Oncology_II	2.21863971638925e-10	1.83988819903703e-11	4.87985827605805e-06	FALSE
C1111	NOTCH1_P46531_OID20311_v1_Cardiometabolic	2.1344326306405e-10	-8.91300333461352e-12	1.83707735111251e-06	FALSE
C100021726	SNX18_Q96RF0_OID31476_v1_Oncology_II	2.11826223228684e-10	-1.23154828646487e-11	4.55903277547135e-06	FALSE
C100021726	GZMA_P12544_OID20663_v1_Inflammation	2.08712713778425e-10	-1.09054494066086e-11	3.4850909396078e-06	FALSE
C100009122	YJU2_Q9BW85_OID31404_v1_Oncology_II	2.03195682502155e-10	-4.83311057459875e-12	4.4074027116444e-06	FALSE
C1111	EDF1_O60869_OID31010_v1_Neurology_II	2.01495375939942e-10	9.24972480113034e-12	7.208940177527e-06	FALSE
C100009122	INSR_P06213_OID30566_v1_Inflammation_II	1.99284144741796e-10	-3.66658211064436e-12	3.00941535385575e-06	FALSE
C100009220	ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II	1.99181116045111e-10	-3.02648094076165e-11	3.33608072609824e-06	FALSE
